date,time,location_id,product_id,qty
12/17/2014,11:03,442,51,5
5/18/2016,14:00,160,14,6
8/28/2016,9:17,38,53,4
10/1/2014,14:48,102,54,7
1/30/2013,11:28,548,11,2
8/3/2013,14:57,464,31,4
2/12/2014,15:23,317,34,1
3/8/2013,16:47,56,49,9
8/25/2016,15:17,352,49,5
10/1/2014,11:07,222,24,3
12/2/2016,13:41,306,27,10
11/26/2016,12:47,18,49,10
8/4/2015,15:54,533,15,7
5/13/2015,13:49,259,53,8
9/8/2013,10:56,311,22,2
2/11/2013,11:23,230,57,10
1/16/2014,15:10,66,14,4
4/16/2014,11:32,441,55,7
1/8/2015,9:38,352,15,6
9/13/2013,15:04,161,10,6
1/10/2013,12:58,470,17,3
1/10/2016,12:34,487,7,6
11/3/2013,16:07,118,26,7
7/22/2014,12:42,14,5,2
4/17/2015,12:28,490,15,7
9/16/2014,15:45,427,12,9
3/27/2014,10:01,525,41,6
1/10/2013,11:03,384,31,6
11/24/2013,15:13,105,39,1
4/18/2016,15:29,473,51,10
8/13/2013,12:51,56,34,6
5/12/2015,15:26,546,20,1
9/9/2013,11:14,410,54,8
4/3/2014,10:02,328,22,4
10/13/2014,9:35,311,8,1
3/16/2016,15:24,152,50,9
5/10/2016,16:00,494,16,4
12/18/2013,15:53,232,29,5
12/10/2014,14:45,220,35,6
9/1/2014,14:45,386,41,5
7/9/2016,14:18,311,8,8
10/20/2016,14:03,529,36,2
10/14/2016,15:04,178,54,3
1/11/2015,16:54,428,39,3
3/9/2016,15:17,167,12,10
10/12/2014,15:21,69,29,10
10/14/2013,16:50,221,1,9
4/18/2016,9:11,455,46,3
10/11/2014,13:49,229,9,10
12/6/2013,11:18,438,39,4
11/16/2015,14:25,447,31,2
1/23/2015,16:48,481,51,10
11/3/2014,15:47,505,15,6
2/19/2013,13:04,285,52,9
1/7/2016,16:02,239,33,4
6/7/2015,15:46,511,49,3
10/20/2015,15:42,400,54,10
10/15/2013,16:15,52,38,6
8/31/2015,16:30,369,28,9
3/21/2014,9:12,264,43,10
12/6/2016,9:08,325,25,9
7/16/2015,10:43,42,57,3
8/28/2016,11:58,26,53,9
4/5/2013,9:31,484,36,6
7/19/2013,11:25,172,44,10
4/28/2015,15:32,65,23,4
6/12/2013,16:24,52,11,1
9/9/2013,15:34,209,29,2
10/3/2016,15:01,413,9,7
3/7/2013,16:32,155,57,6
10/2/2013,13:20,87,40,8
4/21/2016,12:05,84,1,3
8/31/2013,16:53,320,47,10
11/15/2013,16:50,115,9,10
11/4/2015,10:50,419,13,1
12/10/2016,13:10,468,7,5
1/5/2017,10:18,250,18,8
7/31/2015,13:27,22,3,3
4/19/2015,13:56,70,2,5
2/5/2014,12:11,483,15,4
1/2/2014,12:11,60,47,9
10/30/2014,9:31,376,47,2
12/16/2014,13:09,231,52,4
11/6/2014,11:38,374,25,9
5/20/2015,10:30,508,34,2
3/17/2016,14:17,517,53,1
3/31/2015,10:15,71,54,7
5/21/2013,16:21,423,44,5
8/11/2014,16:13,521,51,2
2/13/2014,12:50,130,18,6
10/19/2016,16:14,407,57,3
8/21/2016,12:19,98,47,9
8/28/2014,15:00,176,50,1
11/19/2015,16:40,36,35,6
6/4/2014,14:15,320,24,8
1/12/2015,16:06,506,3,2
1/5/2016,9:32,138,36,10
11/21/2013,11:47,382,19,4
1/11/2014,10:09,167,54,9
10/28/2015,14:53,453,40,7
1/26/2013,16:27,36,1,6
9/29/2015,12:51,235,16,1
2/1/2014,15:59,339,16,4
1/10/2016,16:21,415,51,8
11/10/2014,10:38,257,5,7
8/21/2015,15:42,451,54,9
5/2/2016,9:08,210,37,7
1/25/2017,11:21,498,12,10
1/26/2016,9:04,467,8,3
2/1/2013,15:11,182,34,5
7/27/2013,9:06,271,18,10
11/10/2015,9:04,489,34,9
10/24/2015,13:03,419,34,10
3/3/2013,14:12,463,41,5
9/25/2013,13:53,378,19,10
1/20/2015,14:51,343,20,3
4/9/2016,11:25,3,20,2
11/26/2014,11:51,392,17,10
11/11/2016,12:41,430,38,4
1/13/2016,9:59,223,57,6
7/10/2014,10:51,302,6,9
2/25/2015,14:24,15,54,5
3/16/2013,12:11,58,53,2
8/23/2013,11:55,283,57,6
4/9/2014,13:37,373,53,3
9/15/2013,14:54,513,17,9
12/30/2013,14:58,450,29,10
2/11/2013,10:49,282,51,9
1/1/2015,11:04,39,17,9
11/22/2014,13:00,199,36,2
7/10/2016,14:40,363,38,1
9/17/2016,15:25,366,54,5
9/28/2013,15:21,183,10,8
3/14/2015,15:27,423,48,10
5/27/2015,11:27,510,55,7
2/7/2015,9:48,237,56,10
11/11/2013,10:08,176,1,2
9/12/2013,11:35,482,32,7
5/10/2016,11:30,319,45,9
4/2/2016,13:47,197,2,6
10/28/2013,9:18,115,43,4
8/20/2015,16:52,320,9,7
10/4/2014,13:37,475,51,8
8/1/2013,14:35,43,18,1
2/5/2015,14:20,549,33,2
6/6/2015,12:11,472,18,4
3/8/2016,12:44,426,54,4
6/17/2014,14:36,466,32,6
5/2/2014,13:17,118,32,7
2/16/2013,9:17,245,29,10
6/18/2015,11:49,452,51,10
9/14/2016,12:20,327,40,5
5/3/2013,15:26,293,31,5
8/29/2016,12:41,327,44,2
2/18/2013,12:22,532,46,1
2/3/2016,10:10,143,43,8
11/14/2015,12:03,311,7,6
2/25/2014,16:06,160,9,9
2/13/2016,13:58,192,52,9
1/30/2014,9:02,201,37,7
12/23/2015,13:11,436,39,8
10/16/2015,12:30,130,29,3
3/16/2015,15:07,361,30,4
7/2/2014,10:39,401,5,1
9/3/2014,12:53,544,47,7
7/22/2013,15:54,39,5,8
6/24/2013,14:13,540,20,1
2/2/2014,14:28,424,2,4
6/1/2016,10:18,322,1,8
9/7/2015,12:03,229,37,1
2/21/2015,13:06,329,10,8
7/24/2013,11:36,150,48,7
4/19/2015,12:41,375,30,9
2/2/2013,14:38,424,1,10
6/11/2016,14:27,236,49,3
3/30/2016,11:33,220,18,6
4/10/2016,15:51,367,50,7
5/19/2013,10:48,139,19,6
4/2/2015,15:40,510,21,1
4/1/2014,13:10,506,19,2
1/5/2016,14:11,287,38,6
8/4/2014,10:19,217,36,3
8/15/2014,12:28,191,32,1
2/3/2016,16:29,165,28,2
11/24/2015,13:18,447,10,10
10/18/2016,13:35,66,50,9
11/8/2013,15:06,232,6,5
4/11/2015,11:23,283,10,10
1/19/2016,16:13,82,46,10
4/5/2016,13:03,209,54,2
11/14/2014,13:27,86,26,1
4/2/2016,16:22,216,33,2
4/15/2015,15:48,31,28,4
5/8/2015,12:39,357,46,4
3/14/2014,9:29,434,39,9
10/2/2013,11:34,466,19,2
12/1/2013,9:23,447,15,7
6/5/2016,11:22,207,24,8
4/19/2014,14:05,192,40,4
1/2/2015,11:20,120,49,2
7/1/2015,15:52,509,16,2
12/19/2016,15:10,144,5,5
4/11/2013,16:14,100,56,2
11/2/2016,16:38,256,1,6
4/16/2016,16:06,346,20,10
8/1/2014,16:52,428,25,9
8/2/2016,14:40,247,13,9
8/8/2013,12:35,181,33,10
7/16/2015,16:43,172,10,2
5/20/2013,14:04,405,2,5
11/8/2014,9:13,468,3,1
6/11/2016,15:58,224,15,10
3/2/2013,16:01,90,50,7
7/20/2015,15:55,104,19,1
10/29/2013,14:33,318,23,3
3/22/2013,12:15,362,29,10
9/10/2015,11:45,108,13,10
3/27/2013,16:39,42,20,6
1/27/2015,16:58,61,54,10
8/24/2013,10:49,454,17,9
1/8/2016,10:44,289,42,6
8/18/2013,9:49,392,29,7
8/5/2015,16:01,154,24,7
11/23/2013,12:31,139,26,10
2/28/2016,15:31,43,30,5
10/17/2015,12:08,175,54,1
7/13/2013,14:03,178,8,3
3/31/2015,16:30,545,14,2
5/10/2014,10:23,9,35,8
6/22/2015,11:04,348,53,1
2/28/2013,12:42,550,8,4
1/27/2014,9:39,507,28,1
7/20/2015,12:35,371,19,9
4/9/2015,15:39,378,15,7
5/27/2015,12:51,207,40,10
12/24/2015,12:00,276,5,1
9/14/2016,16:53,400,8,10
5/25/2014,9:11,206,25,6
2/11/2016,16:09,542,49,6
5/1/2013,9:03,342,20,8
3/14/2015,16:07,489,44,5
1/2/2013,9:30,529,38,4
11/21/2014,15:19,184,55,9
12/10/2016,15:34,409,34,1
4/6/2016,14:20,405,11,2
2/16/2016,12:15,101,42,3
6/26/2016,16:33,180,3,6
3/29/2014,10:46,116,53,3
4/15/2013,16:56,386,28,1
5/2/2014,16:04,482,23,10
11/10/2014,10:55,5,20,9
5/16/2015,14:11,142,51,5
3/6/2016,10:08,455,19,1
9/6/2015,16:25,124,39,2
5/26/2016,13:14,77,12,1
1/4/2014,16:51,381,29,4
11/29/2016,16:12,149,23,1
12/1/2016,11:53,541,10,4
3/29/2014,11:04,133,38,10
3/1/2014,11:42,370,37,2
11/25/2014,15:22,34,15,3
7/7/2016,11:44,13,16,8
11/6/2015,11:02,213,50,6
10/22/2014,15:51,2,38,4
5/27/2013,11:18,25,45,5
10/4/2015,16:30,494,40,2
4/18/2016,15:47,541,47,1
10/5/2013,16:29,250,56,9
3/1/2016,13:42,183,35,1
10/28/2013,14:48,477,3,7
8/4/2013,12:03,451,39,10
11/22/2013,11:43,125,38,2
2/7/2016,15:06,467,9,5
5/2/2014,13:03,525,57,2
5/16/2016,14:06,52,17,1
2/21/2013,16:36,439,28,2
9/10/2015,16:38,25,32,9
12/16/2016,11:20,129,18,8
2/21/2015,14:55,344,27,4
5/15/2016,10:13,148,43,1
6/11/2013,9:45,302,45,8
5/19/2013,16:08,233,57,1
3/25/2013,11:21,192,32,4
4/9/2016,13:38,415,1,9
2/26/2014,12:58,96,53,10
11/16/2013,16:00,279,57,6
1/5/2014,11:26,110,34,10
6/4/2015,15:42,183,16,7
8/20/2013,12:16,351,1,3
5/7/2016,10:20,521,14,2
11/13/2016,12:06,510,11,4
2/17/2015,13:30,481,12,1
6/16/2014,11:41,508,23,7
7/3/2015,10:20,402,45,10
1/15/2016,9:26,216,18,10
1/29/2015,12:11,411,28,8
7/13/2014,10:13,295,46,5
5/14/2015,12:02,247,15,10
3/22/2015,13:00,110,36,2
12/9/2014,15:18,236,35,10
5/18/2015,10:00,360,18,2
6/11/2013,14:16,332,10,8
8/7/2013,15:03,208,24,6
8/2/2013,9:04,356,1,5
2/9/2015,14:56,417,23,4
3/24/2014,12:12,450,56,1
3/22/2016,10:55,309,30,4
8/5/2014,13:05,441,27,1
2/5/2014,11:02,497,36,6
1/27/2016,9:50,474,48,5
9/19/2016,13:56,531,17,3
11/19/2016,9:19,483,54,5
5/9/2016,11:53,127,27,10
1/13/2013,9:57,378,14,7
4/21/2013,13:30,107,31,9
6/16/2015,14:14,227,39,9
1/28/2013,12:16,285,15,7
10/2/2014,15:38,19,3,7
5/10/2013,15:38,528,28,10
10/5/2013,13:58,396,13,3
6/18/2014,11:10,474,23,3
8/19/2015,11:08,339,19,4
11/28/2014,16:45,199,44,5
6/21/2015,13:21,305,25,7
2/16/2014,14:49,492,44,9
3/7/2015,16:17,526,6,6
8/2/2015,12:45,422,44,10
8/3/2013,16:28,301,52,8
10/16/2013,13:39,480,7,4
8/25/2016,10:44,243,16,1
3/20/2013,10:19,270,21,1
12/30/2013,9:29,504,52,7
12/28/2015,12:36,482,49,4
1/7/2017,16:02,57,16,7
7/23/2014,10:49,314,18,9
10/29/2016,13:31,405,53,6
3/1/2013,13:44,139,45,7
12/23/2016,11:49,323,33,9
11/15/2015,16:57,500,13,5
2/19/2013,9:02,283,22,6
12/23/2015,10:57,58,7,5
12/11/2013,16:16,98,3,2
6/7/2015,13:12,394,52,5
4/11/2016,13:00,186,56,2
8/13/2014,12:40,105,48,2
6/6/2015,15:41,481,26,3
12/28/2014,10:33,73,37,6
4/5/2013,9:30,484,9,10
7/28/2015,14:57,97,26,3
6/13/2014,14:50,96,17,9
7/27/2013,10:04,21,25,1
8/24/2016,10:00,80,49,5
2/2/2015,12:23,150,32,7
9/6/2013,14:33,476,53,8
2/28/2013,15:35,475,26,7
11/22/2014,10:05,288,25,6
6/20/2013,12:44,22,56,6
1/18/2013,12:55,165,14,5
7/22/2015,10:43,492,26,6
2/22/2014,9:01,312,14,9
11/18/2014,11:08,342,51,2
2/1/2016,16:49,466,57,2
6/5/2014,16:11,354,11,7
12/4/2014,14:21,427,56,3
3/11/2014,12:42,114,30,1
10/22/2014,12:01,218,24,9
6/15/2014,10:35,490,20,9
10/12/2015,10:02,321,42,2
3/17/2013,12:51,410,24,2
1/23/2016,13:35,406,27,5
9/9/2016,12:47,500,34,7
9/2/2016,14:27,7,18,2
10/18/2015,13:59,36,16,7
1/7/2014,9:30,400,39,6
5/25/2014,12:18,161,11,9
12/28/2015,16:02,11,32,10
5/11/2014,12:03,206,19,3
12/2/2015,9:28,54,33,5
3/15/2013,11:46,265,17,3
6/19/2015,11:42,489,31,4
11/5/2016,13:58,433,35,3
5/20/2014,14:32,454,4,3
10/13/2014,16:12,235,10,3
7/13/2016,13:03,400,16,3
5/22/2013,11:59,114,13,7
12/19/2014,13:47,310,19,4
5/10/2014,14:12,414,52,10
9/28/2014,14:33,473,23,1
9/30/2014,15:34,458,18,2
4/27/2014,14:45,360,31,3
5/12/2013,12:08,456,57,3
5/24/2016,15:07,441,16,3
1/20/2017,14:05,123,29,6
8/28/2013,16:48,11,14,6
10/22/2015,16:15,229,57,7
8/5/2013,11:00,470,15,2
11/2/2013,11:26,543,44,5
3/17/2014,12:26,184,30,10
11/2/2013,12:45,408,37,10
4/10/2014,15:13,439,47,2
8/10/2014,12:34,453,18,5
9/28/2013,10:38,345,40,3
8/16/2015,9:02,104,20,7
8/6/2013,9:08,104,23,5
10/25/2014,9:25,503,13,10
2/5/2013,11:03,388,18,6
12/9/2013,16:19,259,34,4
10/2/2015,16:54,338,53,10
11/13/2014,13:06,147,33,7
1/21/2015,13:13,448,32,7
12/4/2015,11:15,194,57,3
2/23/2016,14:49,71,49,10
3/31/2014,15:18,166,52,8
5/22/2016,12:07,249,8,1
5/7/2013,12:39,219,5,7
1/25/2016,13:35,208,19,1
1/13/2017,9:41,34,41,5
3/9/2016,15:20,22,47,6
8/20/2013,10:13,1,35,4
12/10/2015,16:32,228,11,4
7/4/2013,14:50,57,30,9
1/10/2013,13:07,186,15,8
10/15/2013,11:16,518,43,9
3/16/2013,9:51,516,48,4
4/6/2015,14:50,345,2,8
4/11/2015,14:31,521,46,3
3/17/2013,11:37,458,32,7
4/28/2016,14:42,252,51,7
12/9/2015,9:05,233,8,6
6/11/2016,13:45,476,4,10
2/2/2015,15:17,183,36,2
4/29/2016,10:45,110,14,10
8/6/2014,11:12,515,51,10
9/5/2014,15:15,425,20,6
12/25/2013,10:34,243,35,10
4/29/2015,10:38,300,27,6
10/11/2015,16:13,66,24,8
8/4/2013,11:27,512,30,9
6/11/2015,11:13,88,37,3
7/22/2014,12:34,80,57,8
11/29/2015,16:16,297,29,8
5/24/2016,13:02,435,28,6
4/28/2013,14:00,198,5,4
9/30/2015,12:07,115,36,1
8/28/2013,14:45,359,20,3
12/31/2015,10:43,329,3,10
12/28/2014,11:31,249,25,3
7/29/2014,11:27,79,28,1
4/6/2013,13:12,329,12,7
4/28/2016,11:37,131,11,1
9/4/2013,12:13,405,55,2
9/7/2015,12:25,100,55,10
7/28/2015,12:32,498,30,1
1/7/2015,16:50,516,39,4
6/11/2014,11:25,477,23,2
6/13/2015,16:49,49,50,10
4/27/2013,16:07,546,20,2
5/16/2014,14:48,366,50,2
8/2/2016,15:31,37,20,2
8/18/2013,10:47,358,55,9
8/15/2016,16:26,26,49,4
11/13/2015,9:24,380,26,1
5/8/2014,9:48,21,27,7
2/4/2015,11:55,426,57,8
6/23/2013,13:43,296,28,5
4/17/2014,10:45,212,13,5
6/28/2014,12:24,280,13,5
9/19/2014,14:47,27,41,2
10/7/2016,11:25,363,21,1
3/12/2013,11:33,348,30,8
3/9/2015,10:47,552,57,3
10/18/2013,10:40,356,16,3
4/26/2015,16:41,102,25,9
1/3/2017,12:48,245,34,6
9/17/2014,12:26,405,17,9
5/13/2015,14:12,110,10,10
2/4/2014,10:55,52,44,1
10/8/2013,11:09,439,32,1
6/1/2013,10:07,30,43,3
2/15/2015,10:08,401,22,6
8/29/2015,12:59,49,35,5
5/2/2015,9:41,474,6,2
9/10/2016,9:51,419,19,8
7/14/2013,11:59,523,44,7
9/7/2013,9:09,532,38,9
5/15/2013,14:35,267,50,3
12/8/2013,13:24,538,13,3
10/19/2014,14:04,38,51,4
5/23/2013,12:15,409,23,7
12/24/2015,9:18,258,39,8
6/29/2016,11:37,316,48,5
4/25/2013,16:51,217,37,3
12/2/2013,15:08,373,32,7
6/24/2015,9:44,356,30,1
9/28/2016,10:39,213,49,7
12/11/2014,15:57,467,56,6
6/8/2014,15:17,281,57,8
2/5/2016,14:57,514,19,9
6/19/2014,9:50,62,18,2
7/19/2016,13:28,347,2,1
2/3/2013,10:28,192,48,3
2/23/2014,15:09,358,5,7
10/12/2014,11:25,516,22,3
12/23/2015,12:34,519,8,4
8/27/2014,12:08,312,53,5
9/17/2014,16:44,433,21,6
3/23/2014,9:11,394,7,5
3/10/2013,16:55,267,15,7
3/4/2013,13:22,518,44,6
1/22/2015,14:43,73,45,9
6/27/2015,16:04,339,57,9
4/14/2014,10:16,152,30,5
3/7/2013,16:49,117,7,10
3/14/2015,12:40,172,36,2
10/8/2014,11:46,278,8,6
7/15/2015,12:43,342,20,8
9/12/2016,15:28,219,44,2
11/7/2014,11:39,129,52,1
3/20/2015,9:16,247,53,5
9/15/2013,15:31,452,54,6
7/27/2013,15:04,494,8,1
11/15/2015,10:18,279,4,5
8/1/2016,13:04,265,11,2
12/9/2014,12:29,96,16,10
1/11/2017,15:05,296,37,2
2/22/2016,11:56,436,52,5
3/15/2013,12:21,507,13,10
8/18/2015,12:26,488,5,6
5/19/2013,10:08,265,51,9
4/1/2014,13:06,113,54,5
2/27/2016,10:48,450,44,8
3/29/2014,12:31,449,24,3
11/4/2014,12:48,89,27,7
2/14/2016,15:55,96,48,2
1/10/2013,9:01,269,21,1
4/26/2016,14:06,525,29,1
3/11/2013,13:38,509,26,9
5/30/2016,14:18,157,20,8
9/26/2016,10:53,320,56,4
6/25/2015,12:22,61,9,2
12/1/2014,12:49,223,49,1
6/25/2014,13:26,527,47,10
4/12/2016,12:50,270,14,9
3/20/2013,9:31,427,56,10
1/26/2016,15:11,450,46,7
1/16/2014,12:13,549,54,9
4/21/2013,13:16,520,15,5
6/14/2015,12:12,184,3,4
2/1/2015,16:22,237,49,3
10/1/2016,16:08,106,57,1
12/12/2013,14:43,247,57,9
2/21/2016,9:56,422,32,2
2/23/2015,12:08,40,14,10
10/28/2016,16:22,364,13,10
8/3/2013,15:58,243,7,4
6/23/2016,14:22,284,33,2
9/19/2014,16:02,352,30,3
5/27/2016,14:59,219,20,4
10/4/2016,13:03,113,4,4
2/14/2013,15:39,275,38,1
7/12/2015,16:35,205,52,3
5/23/2013,16:31,452,49,7
6/2/2014,15:23,287,33,2
8/1/2015,10:44,202,30,4
5/5/2014,11:44,264,56,9
3/4/2014,14:39,183,29,4
6/12/2013,11:15,505,22,9
12/22/2015,16:31,328,42,5
4/18/2015,15:02,57,36,9
2/21/2013,13:48,451,16,4
9/17/2014,11:45,154,37,1
2/7/2014,13:36,70,45,3
5/16/2016,10:29,445,57,2
9/23/2014,16:19,323,32,2
5/1/2014,11:55,143,37,1
4/25/2015,11:43,374,42,7
2/13/2013,11:03,282,3,6
2/18/2016,16:50,136,57,5
6/3/2014,11:57,42,20,8
7/7/2016,12:09,89,40,1
11/21/2016,13:29,45,29,7
5/8/2016,14:32,246,9,3
9/6/2013,9:27,495,34,3
4/9/2013,11:23,456,19,4
5/2/2015,11:37,410,56,3
12/21/2013,16:21,68,22,5
12/17/2015,13:01,337,57,8
7/1/2015,14:52,452,17,3
4/3/2015,16:13,472,53,1
6/9/2016,16:23,512,14,1
6/23/2015,10:50,342,27,10
4/28/2014,16:10,440,12,3
8/5/2013,16:44,279,43,4
10/3/2014,12:16,284,11,1
7/24/2014,16:02,457,25,7
9/30/2015,14:15,286,48,5
11/11/2015,15:19,229,53,4
11/25/2014,10:48,4,21,9
1/8/2015,15:12,485,28,8
8/15/2015,16:53,26,41,2
11/30/2015,13:54,198,11,3
7/10/2013,12:36,515,16,10
11/28/2014,11:44,149,35,1
1/4/2017,15:31,426,25,7
4/5/2016,9:49,238,24,10
11/3/2014,11:32,195,27,4
6/20/2016,12:55,96,30,3
11/17/2013,11:24,103,42,2
3/29/2015,10:33,20,55,10
1/8/2016,12:03,100,40,6
12/22/2015,16:19,243,37,5
8/7/2016,10:40,533,22,5
1/11/2013,12:22,102,18,1
2/13/2014,9:05,208,39,5
12/25/2016,15:11,8,47,1
6/26/2016,12:40,28,29,4
2/28/2015,11:46,155,46,5
6/12/2013,12:45,126,6,8
8/10/2016,12:43,317,43,6
4/18/2015,16:11,409,46,8
5/28/2013,12:48,494,3,2
10/27/2016,11:12,361,22,3
10/20/2015,11:48,42,28,9
12/20/2013,11:26,488,52,7
2/25/2013,16:42,189,33,2
8/21/2014,14:41,217,49,10
12/7/2016,16:53,187,14,2
10/22/2015,13:21,63,6,4
5/2/2014,11:00,104,47,3
12/26/2014,10:08,151,10,4
7/14/2015,11:45,372,57,3
11/29/2013,10:34,359,15,3
7/21/2013,16:14,316,41,2
1/17/2015,15:14,479,18,10
5/30/2016,15:00,115,18,3
7/21/2016,13:29,240,43,7
4/19/2014,14:32,280,45,10
11/1/2013,14:00,224,46,8
6/22/2013,15:37,457,15,2
11/15/2015,13:23,296,7,4
5/29/2016,15:05,389,6,10
8/11/2015,16:55,284,56,10
10/26/2016,14:42,328,37,1
12/7/2016,10:52,195,29,6
11/20/2013,11:08,390,13,9
6/13/2014,9:45,244,7,7
8/20/2014,14:37,504,5,5
5/5/2015,11:53,344,1,8
2/18/2016,13:39,526,7,7
2/28/2016,11:12,544,8,7
1/3/2015,13:14,345,28,1
7/25/2014,16:07,356,16,10
7/2/2016,16:22,404,7,3
7/6/2013,9:07,515,33,1
2/4/2016,10:42,537,4,2
12/9/2013,11:19,242,37,5
6/15/2016,10:36,273,3,1
7/31/2013,11:55,232,51,2
9/12/2015,11:35,420,18,10
5/13/2016,14:26,311,6,2
2/28/2014,13:57,331,43,9
7/20/2016,14:30,535,18,1
3/17/2015,16:33,90,48,3
1/18/2013,15:47,442,46,1
11/10/2015,15:37,524,44,8
10/22/2014,10:07,475,8,9
9/21/2014,15:33,392,55,7
12/29/2016,15:02,177,45,8
9/9/2014,14:34,41,46,5
11/22/2015,9:20,217,10,8
9/4/2015,9:23,42,21,5
10/5/2013,12:13,421,28,4
3/23/2014,11:51,13,40,3
6/17/2016,14:54,317,24,6
8/25/2013,14:05,223,34,7
9/19/2013,14:07,413,21,2
6/30/2015,10:45,82,56,1
2/25/2013,12:05,186,12,2
1/8/2016,10:32,14,20,5
5/18/2014,14:11,264,55,1
10/14/2016,13:25,450,38,7
5/25/2015,11:01,337,9,5
9/8/2014,15:27,63,9,10
2/2/2016,9:44,189,34,5
11/20/2013,14:59,46,47,4
12/18/2013,13:46,503,30,1
1/7/2013,15:53,269,9,9
4/2/2014,14:05,63,7,5
11/26/2016,11:11,519,37,7
2/20/2016,15:45,24,12,7
7/1/2013,15:27,146,1,4
11/15/2015,15:19,459,11,1
7/25/2013,16:55,451,32,2
4/30/2015,12:16,271,14,10
10/26/2015,13:36,527,46,9
12/22/2013,11:06,167,10,7
2/4/2014,16:55,13,30,8
7/8/2013,13:36,338,44,10
2/22/2016,14:49,409,5,10
5/27/2015,14:36,474,45,6
8/8/2015,11:33,386,50,1
3/21/2013,12:36,355,26,2
2/23/2015,12:40,196,23,5
4/21/2015,10:20,61,46,7
5/13/2016,12:31,513,44,10
8/13/2013,13:31,183,46,5
10/11/2013,14:03,34,53,3
9/15/2013,14:27,300,15,7
12/11/2013,10:12,162,50,9
9/26/2015,14:13,191,20,6
9/12/2014,14:10,89,10,2
4/21/2013,14:41,191,52,2
8/29/2013,12:40,122,51,4
5/15/2015,16:54,399,10,7
1/17/2016,13:57,353,8,5
1/3/2017,10:24,179,40,1
4/23/2013,14:11,407,30,7
9/24/2013,10:00,260,37,3
1/30/2013,16:51,226,2,9
4/4/2014,16:33,72,32,10
8/2/2013,13:14,234,28,5
11/10/2015,15:26,220,46,9
1/9/2016,15:33,431,15,2
11/9/2013,9:38,265,14,9
5/5/2013,10:10,431,2,9
8/30/2013,12:19,148,11,9
10/2/2015,13:38,162,24,7
12/21/2015,15:15,433,1,10
6/8/2014,15:14,303,10,3
3/27/2014,10:40,402,7,3
2/28/2015,15:16,530,40,5
3/17/2014,14:12,266,17,2
1/12/2014,16:51,93,7,9
6/26/2015,13:01,550,33,10
12/12/2015,13:22,262,30,1
1/19/2016,15:42,461,14,9
12/30/2016,14:17,68,16,10
5/25/2016,16:16,337,57,2
7/14/2014,10:52,331,17,3
7/31/2015,11:43,169,31,1
1/9/2017,10:47,548,8,3
11/19/2014,10:35,407,30,1
6/15/2013,11:22,182,18,3
11/24/2013,12:25,335,40,6
10/29/2016,9:22,390,52,10
6/26/2013,14:10,9,56,4
9/9/2015,16:33,536,1,4
11/27/2013,11:00,187,50,3
6/21/2014,10:34,535,2,2
11/23/2013,9:36,351,31,10
5/6/2016,14:58,364,46,5
7/19/2014,10:13,149,5,6
3/16/2015,13:25,282,11,9
3/30/2013,15:23,34,3,1
11/8/2015,16:56,91,17,2
8/20/2016,9:13,433,12,6
2/20/2015,13:39,336,7,9
4/11/2014,10:07,57,13,8
7/24/2013,12:04,23,41,8
11/23/2013,14:28,286,7,1
6/21/2015,14:54,92,29,3
7/9/2014,15:16,98,29,5
5/16/2013,11:38,431,44,3
7/23/2016,11:38,187,11,6
10/20/2016,15:00,8,23,9
11/23/2014,14:21,99,29,7
12/31/2016,15:56,249,51,8
5/8/2013,15:27,319,25,7
12/17/2014,12:52,169,48,3
1/20/2016,15:46,185,55,6
1/12/2014,10:28,96,52,8
5/31/2016,13:27,271,7,1
5/26/2015,15:49,308,49,2
11/28/2013,10:53,24,12,8
1/29/2016,15:29,516,56,7
9/23/2013,14:21,131,21,2
1/12/2015,12:52,476,50,9
2/26/2013,12:59,370,46,4
10/5/2016,15:30,394,12,4
7/25/2014,15:42,108,54,5
1/10/2014,16:39,428,19,4
6/3/2016,9:25,395,26,2
3/11/2013,15:04,2,5,4
1/24/2014,9:56,94,37,5
12/1/2016,10:23,184,34,2
9/6/2013,10:39,183,55,9
11/25/2015,11:19,303,51,8
8/15/2016,15:33,176,5,2
11/30/2016,9:47,366,40,4
10/15/2014,11:46,85,38,1
9/25/2015,14:38,299,40,2
9/22/2013,13:38,410,10,7
1/14/2014,11:48,92,29,1
9/27/2014,12:10,141,33,7
9/9/2015,12:55,521,47,7
7/10/2013,13:35,389,57,4
1/25/2014,9:20,387,27,9
5/17/2014,11:10,378,15,2
7/1/2016,11:05,4,25,7
6/7/2015,11:51,72,26,5
11/16/2014,16:18,416,54,7
11/29/2013,16:48,541,19,4
12/12/2015,11:52,494,5,7
9/10/2014,14:16,415,56,5
6/16/2015,15:28,429,45,10
5/28/2014,15:10,354,14,9
2/15/2014,9:14,363,29,5
10/26/2013,9:11,443,32,7
3/27/2016,9:36,285,27,8
6/10/2014,9:17,339,18,8
8/18/2013,15:42,343,47,6
4/7/2014,10:08,153,21,4
10/6/2015,14:12,229,50,7
3/17/2014,13:08,520,16,6
9/13/2013,12:53,225,11,8
1/13/2016,12:57,502,29,7
1/30/2017,11:36,128,54,9
9/16/2013,9:28,498,53,5
5/29/2013,15:24,237,43,1
4/27/2014,10:46,307,34,6
11/26/2015,14:15,275,39,2
9/21/2014,10:12,66,3,6
